Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
349	H0E3S3	0.001	16	4	0.1	1	2	99.log	0.9347	0.8750	0.8333	2.3594	0.4244	0.4536
333	H0E3S3	0.001	16	3	0.1	1	0.5	99.log	1.9761	0.7222	0.8333	1.9761	0.5556	0.6833
0	H0E1S3	0.001	32	4	0.1	1	2	103.log	1.2401	1.0000	1.0000	1.4247	0.5000	0.5000
620	H0E2S2	0.001	64	3	0.2	1	2	102.log	1.0982	0.7917	0.8000	1.4022	0.7100	0.6646
671	H0E2S3	0.01	64	4	0.1	1	1	103.log	1.2761	1.0000	1.0000	1.4323	0.5000	0.5000
1079	H0E0S3	0.01	32	2	0.1	1	2	102.log	0.9524	0.8750	0.8333	2.1725	0.4028	0.4515
137	H0E3S3	0.0001	16	4	0.2	1	1	99.log	1.0909	1.0000	1.0000	1.5593	0.6667	0.6389
71	H0E3S3	0.01	64	3	0.1	1	1	99.log	1.0004	1.0000	1.0000	1.4837	0.6094	0.5583
188	H0E1S3	0.0001	32	2	0.2	1	2	103.log	0.8646	0.8750	0.8333	1.3628	0.6451	0.6301
1404	H0E3S3	0.0001	32	2	0.2	1	0.5	99.log	0.9443	1.0000	1.0000	1.3026	0.8000	0.7333
676	H0E3S3	0.01	32	2	0.2	1	1	99.log	0.9992	1.0000	1.0000	1.3514	0.8000	0.7167
1060	H0E2S3	0.01	32	3	0.2	0	2	103.log	0.9938	1.0000	1.0000	1.3786	0.7100	0.6100
1016	H0E3S3	0.001	16	2	0.1	1	0.5	99.log	0.9938	1.0000	1.0000	1.3786	0.7100	0.6100
1379	H0E2S3	0.0001	64	3	0.2	1	0.5	103.log	1.2676	1.0000	1.0000	1.4311	0.5000	0.5000
598	H0E3S3	0.01	32	2	0.1	1	1	99.log	1.1889	1.0000	1.0000	1.4160	0.7344	0.6458
1701	H0E3S2	0.01	32	4	0.2	0	0.5	102.log	0.9651	1.0000	1.0000	1.3041	0.8000	0.7167
922	H0E3S3	0.01	32	4	0.2	0	2	99.log	0.9175	1.0000	1.0000	2.4329	0.2604	0.4000
507	H0E3S3	0.01	32	3	0.2	1	0.5	99.log	0.8898	0.8933	0.8857	1.4656	0.6735	0.5841
1039	H0E3S2	0.0001	16	3	0.1	1	1	102.log	1.2311	1.0000	1.0000	1.4174	0.5000	0.5000
1442	H0E3S3	0.001	16	3	0.1	1	1	99.log	1.2280	0.8800	0.9000	1.8034	0.3900	0.5400
1689	H0E2S3	0.001	16	2	0.2	0	2	103.log	0.9283	1.0000	1.0000	1.3951	0.6250	0.5702
183	H0E3S3	0.001	32	3	0.1	1	2	99.log	0.9401	1.0000	1.0000	1.3034	0.8000	0.7100
625	H0E3S2	0.01	32	2	0.1	1	1	102.log	0.8780	1.0000	1.0000	2.4583	0.2500	0.3932
1154	H0E3S3	0.01	64	2	0.2	1	0.5	99.log	1.1107	0.8800	0.9000	1.3771	0.7400	0.6715
1370	H0E2S1	0.001	32	3	0.1	1	0.5	100.log	0.9462	0.8750	0.8333	6.3934	0.5028	0.5676
1586	H0E2S1	0.001	16	4	0.2	0	1	100.log	1.2075	0.9111	0.9127	1.5923	0.5490	0.5360
490	H0E3S3	0.0001	32	3	0.1	1	2	99.log	0.9843	0.8933	0.8857	1.5001	0.6735	0.5841
669	H0E3S3	0.001	64	4	0.2	1	2	99.log	0.9480	0.8750	0.8333	2.1495	0.4491	0.4854
1468	H0E3S3	0.0001	32	4	0.1	1	0.5	99.log	1.0261	0.8333	0.8158	1.2554	0.6767	0.6149
213	H0E3S2	0.001	64	4	0.1	1	2	102.log	0.9662	1.0000	1.0000	1.8636	0.3200	0.5171
684	H0E1S2	0.001	32	2	0.2	0	1	101.log	1.2761	1.0000	1.0000	1.4323	0.5000	0.5000
223	H0E3S2	0.001	32	2	0.1	1	1	102.log	1.0887	1.0000	1.0000	1.5675	0.6667	0.6389
826	H0E3S3	0.0001	64	3	0.1	1	2	99.log	1.0209	0.8750	0.8333	4.0732	0.3225	0.4118
455	H0E3S3	0.001	32	3	0.2	1	2	99.log	1.0890	1.0000	1.0000	1.5823	0.6667	0.6389
269	H0E3S3	0.01	64	2	0.1	1	2	99.log	0.9551	0.9467	0.9158	1.5195	0.6082	0.5581
1571	H0E3S3	0.01	64	3	0.2	1	1	99.log	1.2311	1.0000	1.0000	1.4174	0.5000	0.5000
1139	H0E3S2	0.001	64	3	0.1	1	2	102.log	0.9161	0.8933	0.8857	1.4770	0.6751	0.5900
1360	H0E0S3	0.0001	16	4	0.1	1	1	102.log	1.2401	1.0000	1.0000	1.4247	0.5000	0.5000
945	H0E3S3	0.01	16	3	0.1	1	0.5	99.log	0.9192	0.8933	0.8857	1.4719	0.6735	0.5841
312	H0E3S3	0.0001	32	2	0.1	1	0.5	99.log	0.9839	1.0000	1.0000	1.8594	0.3200	0.5171
970	H0E3S3	0.01	16	4	0.1	1	1	99.log	0.9483	1.0000	1.0000	1.4613	0.6094	0.5583
708	H0E3S2	0.01	64	3	0.2	1	0.5	102.log	0.8114	0.8933	0.8857	1.4413	0.6751	0.5900
1210	H0E3S1	0.001	16	2	0.1	1	2	101.log	0.9462	0.8750	0.8333	6.3934	0.5028	0.5676
221	H0E3S3	0.01	16	2	0.2	1	2	99.log	0.9961	1.0000	1.0000	1.3787	0.7100	0.6100
1543	H0E3S1	0.001	32	2	0.1	1	1	101.log	1.2344	1.0000	1.0000	1.4207	0.5000	0.5000
1190	H0E2S2	0.0001	32	2	0.2	1	0.5	102.log	0.9992	1.0000	1.0000	1.3514	0.8000	0.7167
1073	H0E3S0	0.01	32	4	0.1	0	2	99.log	2.2539	0.5000	0.5000	2.2539	0.5000	0.5000
679	H0E3S3	0.0001	32	2	0.1	1	2	99.log	1.1787	0.8333	0.8750	1.9669	0.3750	0.4284
544	H0E3S3	0.0001	16	3	0.2	0	0.5	99.log	0.7674	0.9444	0.9167	4.9304	0.6111	0.6981
1092	H0E3S2	0.001	64	2	0.1	1	2	102.log	1.2676	1.0000	1.0000	1.4311	0.5000	0.5000
1326	H0E3S0	0.0001	64	4	0.1	1	1	99.log	1.0899	1.0000	1.0000	1.5764	0.6667	0.6389
158	H0E2S3	0.001	16	3	0.1	1	0.5	103.log	1.1333	0.7855	0.7883	2.9449	0.5054	0.5034
