Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
23	H0E1S0	0.01	32	4	0.1	0	0	100.log	1.7869	0.7708	0.6796	3.1064	0.4832	0.4643
30	H0E1S0	0.01	64	2	0.2	0	0	100.log	4.1386	0.6114	0.5772	4.2543	0.5428	0.5337
190	H0E1S0	0.0001	64	4	0.1	0	0	100.log	2.2538	0.9375	0.9503	2.2538	0.3824	0.4327
179	H0E1S0	0.001	16	2	0.2	1	0	100.log	2.2181	1.0000	1.0000	2.2393	0.2500	0.5000
168	H0E1S0	0.001	16	3	0.2	1	0	100.log	2.1926	1.0000	1.0000	2.1868	0.6111	0.6562
211	H0E1S0	0.01	64	3	0.2	0	0	100.log	3.0752	1.0000	1.0000	0.8265	1.0000	1.0000
157	H0E1S0	0.01	16	2	0.1	0	0	100.log	1.3024	0.8000	0.7100	2.2939	0.3843	0.4464
148	H0E1S0	0.001	64	4	0.1	0	0	100.log	0.8110	1.0000	1.0000	1.2760	0.6400	0.7667
100	H0E1S0	0.01	16	4	0.2	1	0	100.log	1.7222	0.8125	0.7292	4.6344	0.3395	0.4342
72	H0E1S0	0.01	32	2	0.1	1	0	100.log	4.7848	0.6460	0.6392	4.6590	0.6383	0.6376
73	H0E1S0	0.01	64	3	0.2	0	0	100.log	2.6249	0.7138	0.6513	2.9266	0.6400	0.5894
50	H0E1S0	0.01	16	2	0.1	0	0	100.log	2.2370	0.5600	0.5944	2.2315	0.6800	0.6610
54	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.3109	0.8519	0.9107	2.5560	0.4945	0.4962
188	H0E1S0	0.001	32	4	0.1	0	0	100.log	2.1567	0.6055	0.5622	2.1337	0.6427	0.5927
189	H0E1S0	0.01	64	3	0.1	1	0	100.log	1.0749	0.8571	0.8121	2.6388	0.5000	0.5138
145	H0E1S0	0.001	16	3	0.1	0	0	100.log	2.2519	0.5621	0.5620	2.2505	0.6250	0.5627
