Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
30	H0E1S0	0.001	16	4	0.2	0	0	100.log	1.9321	0.6097	0.5963	2.0362	0.5175	0.5321
190	H0E1S0	0.0001	64	4	0.1	0	0	100.log	2.2539	0.9141	0.9241	2.2539	0.3910	0.4440
179	H0E1S0	0.001	16	2	0.2	1	0	100.log	1.8967	1.0000	1.0000	2.9077	0.5000	0.7500
168	H0E1S0	0.0001	32	3	0.1	0	0	100.log	2.2537	1.0000	1.0000	2.2538	0.5600	0.7500
211	H0E1S0	0.01	64	3	0.2	1	0	100.log	2.2531	1.0000	1.0000	2.2535	0.6400	0.7533
157	H0E1S0	0.01	16	4	0.2	0	0	100.log	1.5254	0.6800	0.6962	2.4774	0.5165	0.5119
148	H0E1S0	0.01	32	2	0.2	1	0	100.log	0.9271	1.0000	1.0000	1.0813	0.7600	0.8311
100	H0E1S0	0.01	32	3	0.1	1	0	100.log	1.7723	0.7500	0.8167	8.1511	0.3457	0.4462
72	H0E1S0	0.01	32	3	0.2	0	0	100.log	4.7947	0.6437	0.6313	4.4731	0.6445	0.6331
73	H0E1S0	0.01	16	4	0.2	0	0	100.log	1.8342	0.7130	0.6551	2.1179	0.6350	0.5852
50	H0E1S0	0.0001	16	3	0.1	1	0	100.log	2.2516	0.4400	0.5054	2.2528	0.4500	0.5032
54	H0E1S0	0.01	32	2	0.1	0	0	100.log	2.3214	0.6790	0.7167	2.8556	0.6122	0.5439
188	H0E1S0	0.01	16	4	0.1	0	0	100.log	1.5716	0.6453	0.5739	1.6820	0.6587	0.5841
189	H0E1S0	0.01	64	3	0.2	0	0	100.log	0.9521	0.8776	0.8598	2.7890	0.4031	0.4457
145	H0E1S0	0.001	32	4	0.2	0	0	100.log	2.2538	0.5799	0.6114	2.2536	0.6072	0.5523
177	H0E1S0	0.001	16	2	0.1	0	0	100.log	2.2475	0.4792	0.5121	2.2457	0.4765	0.5315
109	H0E1S0	0.01	16	4	0.1	1	0	100.log	2.0895	0.8100	0.8658	2.3957	0.6463	0.6366
110	H0E1S0	0.01	16	4	0.1	0	0	100.log	2.9994	0.6095	0.6339	4.3846	0.4260	0.5030
209	H0E1S0	0.0001	32	4	0.1	0	0	100.log	2.2539	0.0625	0.3343	2.2539	0.0781	0.5838
161	H0E1S0	0.01	64	4	0.1	1	0	100.log	2.9940	0.4694	0.6889	3.7104	0.4490	0.4843
62	H0E1S0	0.01	16	2	0.1	1	0	100.log	3.3989	0.5153	0.4908	3.2746	0.5597	0.5429
45	H0E1S0	0.01	32	4	0.2	0	0	100.log	2.2386	0.4870	0.4927	2.2388	0.5221	0.5231
3	H0E1S0	0.01	64	2	0.1	1	0	100.log	2.7433	0.5527	0.5564	2.4594	0.5834	0.5519
130	H0E1S0	0.01	16	4	0.2	1	0	100.log	3.4934	0.4965	0.4914	2.6567	0.6385	0.6291
74	H0E1S0	0.01	16	2	0.1	0	0	100.log	3.8000	0.5764	0.6430	3.9871	0.5204	0.5081
26	H0E1S0	0.01	32	4	0.1	1	0	100.log	4.1635	0.5533	0.5509	4.0984	0.5276	0.5150
1	H0E1S0	0.001	64	2	0.2	0	0	100.log	2.2279	0.7012	0.6906	2.2379	0.4712	0.5109
41	H0E1S0	0.001	64	3	0.2	0	0	100.log	2.2538	1.0000	1.0000	2.2538	0.3889	0.5529
