Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
175	H0E1S0	0.0001	64	4	0.1	1	0	100.log	2.1948	0.8800	0.8899	2.2166	0.4104	0.4402
205	H0E1S0	0.0001	16	2	0.1	1	0	100.log	0.9116	0.9300	0.9387	3.8419	0.4422	0.4540
187	H0E1S0	0.0001	64	2	0.2	1	0	100.log	0.9990	0.9300	0.9421	2.8661	0.4546	0.4632
153	H0E1S0	0.01	16	2	0.2	0	0	100.log	2.2429	0.8500	0.8219	2.2468	0.4025	0.4234
185	H0E1S0	0.0001	16	3	0.1	0	0	100.log	2.2539	0.7963	0.7710	2.2539	0.6019	0.6027
186	H0E1S0	0.01	32	3	0.1	1	0	100.log	1.6248	0.5485	0.5799	2.8730	0.3892	0.4343
2	H0E1S0	0.01	32	2	0.2	0	0	100.log	2.2519	0.6325	0.6038	2.2523	0.5618	0.5336
4	H0E1S0	0.01	16	4	0.1	1	0	100.log	2.2539	0.5772	0.5431	2.2539	0.5522	0.5262
44	H0E1S0	0.0001	64	2	0.2	0	0	100.log	2.2370	0.7556	0.7040	2.2363	0.7756	0.7177
183	H0E1S0	0.0001	16	4	0.1	1	0	100.log	2.2539	0.6985	0.6260	2.2539	0.5059	0.5102
0	H0E1S0	0.01	64	3	0.1	0	0	100.log	3.4541	0.5891	0.5674	3.4497	0.5649	0.5531
137	H0E1S0	0.01	64	3	0.2	1	0	100.log	2.2522	0.7244	0.7798	2.2523	0.7462	0.6972
51	H0E1S0	0.01	32	2	0.1	1	0	100.log	2.4946	0.5381	0.5236	3.0999	0.4619	0.4638
42	H0E1S0	0.01	64	2	0.1	1	0	100.log	5.0840	0.3306	0.4756	3.3818	0.5930	0.5955
234	H0E1S0	0.01	64	2	0.1	1	0	100.log	2.2378	0.8200	0.7213	2.2425	0.4717	0.5123
107	H0E1S0	0.0001	32	4	0.2	1	0	100.log	2.2378	0.8200	0.7213	2.2425	0.4717	0.5123
118	H0E1S0	0.01	16	2	0.1	0	0	100.log	0.8781	0.9400	0.9433	2.7557	0.4501	0.4694
131	H0E1S0	0.01	64	2	0.1	1	0	100.log	1.8959	0.5476	0.5166	2.1079	0.4753	0.4653
32	H0E1S0	0.01	16	4	0.2	0	0	100.log	2.2539	0.5588	0.5312	2.2539	0.4714	0.4859
210	H0E1S0	0.0001	16	3	0.1	1	0	100.log	1.0629	0.8700	0.8119	2.6285	0.4059	0.4363
37	H0E1S0	0.001	64	3	0.2	0	0	100.log	2.2538	0.8422	0.8049	2.2538	0.5650	0.5548
10	H0E1S0	0.0001	16	4	0.1	1	0	100.log	2.2539	0.6187	0.5690	2.2539	0.6131	0.5660
144	H0E1S0	0.01	64	4	0.2	0	0	100.log	2.2538	0.8422	0.8049	2.2538	0.5550	0.5394
8	H0E1S0	0.0001	32	4	0.2	0	0	100.log	2.2539	0.6603	0.5999	2.2539	0.6242	0.5925
57	H0E1S0	0.01	16	3	0.2	1	0	100.log	2.3464	0.6020	0.6062	2.2403	0.5775	0.5747
160	H0E1S0	0.01	64	3	0.1	0	0	100.log	2.2538	0.7687	0.7242	2.2538	0.5919	0.5898
193	H0E1S0	0.01	16	3	0.2	0	0	100.log	2.2535	0.9100	0.9064	2.2536	0.4150	0.4363
199	H0E1S0	0.0001	32	3	0.1	0	0	100.log	2.2536	0.8000	0.7613	2.2537	0.6200	0.6385
164	H0E1S0	0.01	64	3	0.1	0	0	100.log	2.2538	0.8400	0.8061	2.2539	0.5594	0.5546
79	H0E1S0	0.001	32	3	0.1	1	0	100.log	2.2536	0.9150	0.9192	2.2537	0.4274	0.4446
197	H0E1S0	0.0001	16	4	0.2	1	0	100.log	2.2536	0.9150	0.9192	2.2537	0.4274	0.4446
46	H0E1S0	0.01	16	4	0.2	0	0	100.log	2.2539	0.6133	0.5639	2.2539	0.5542	0.5285
111	H0E1S0	0.001	32	2	0.1	1	0	100.log	2.2538	0.8900	0.8575	2.2538	0.4376	0.4523
58	H0E1S0	0.001	16	4	0.2	0	0	100.log	2.2539	0.5641	0.5354	2.2539	0.5140	0.5103
14	H0E1S0	0.01	16	4	0.2	1	0	100.log	2.6720	0.6813	0.6278	3.2789	0.5688	0.5416
40	H0E1S0	0.01	32	4	0.1	1	0	100.log	0.9872	0.9400	0.9503	2.9788	0.4535	0.4608
11	H0E1S0	0.001	64	3	0.2	1	0	100.log	2.2537	0.5735	0.5371	2.2537	0.6289	0.5536
91	H0E1S0	0.001	16	3	0.2	0	0	100.log	2.2535	0.8900	0.8664	2.2537	0.4399	0.4440
85	H0E1S0	0.01	64	3	0.1	0	0	100.log	3.1779	0.5969	0.5414	4.7944	0.5414	0.5488
192	H0E1S0	0.01	64	2	0.1	0	0	100.log	2.2539	0.8200	0.7706	2.2539	0.5989	0.5886
19	H0E1S0	0.0001	16	3	0.2	1	0	100.log	2.2538	0.5224	0.4920	2.2538	0.6204	0.5616
176	H0E1S0	0.0001	64	4	0.2	1	0	100.log	2.2355	0.8650	0.8541	2.2422	0.3946	0.4219
167	H0E1S0	0.0001	16	2	0.1	0	0	100.log	2.2485	0.7950	0.7858	2.2503	0.4082	0.4371
35	H0E1S0	0.01	64	4	0.1	0	0	100.log	1.9159	0.5110	0.5040	1.8153	0.6002	0.5517
27	H0E1S0	0.001	32	4	0.2	1	0	100.log	1.5035	0.7250	0.7266	2.0691	0.5587	0.5299
13	H0E1S0	0.0001	64	2	0.2	0	0	100.log	2.2537	0.6503	0.6209	2.2536	0.6050	0.5714
