Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
155	H0E1S0	0.01	16	2	0.1	1	0	100.log	2.2455	1.0000	1.0000	2.1894	0.7222	0.6389
70	H0E1S0	0.0001	16	2	0.1	0	0	100.log	2.2442	0.6929	0.6917	2.2473	0.6560	0.6398
154	H0E1S0	0.0001	16	2	0.2	0	0	100.log	2.2477	0.9167	0.9306	2.2504	0.4514	0.5421
39	H0E1S0	0.01	64	2	0.1	0	0	100.log	2.2245	0.7101	0.7591	3.2640	0.5089	0.5292
105	H0E1S0	0.01	32	2	0.2	1	0	100.log	2.3047	0.6391	0.6530	2.6680	0.3787	0.4148
129	H0E1S0	0.01	64	2	0.1	1	0	100.log	3.7414	0.5200	0.5529	1.8331	0.6775	0.6111
165	H0E1S0	0.01	32	3	0.1	0	0	100.log	0.9774	0.9375	0.9500	3.6795	0.4688	0.6333
86	H0E1S0	0.01	64	4	0.1	1	0	100.log	2.2537	0.6800	0.8143	2.2515	0.5700	0.5195
20	H0E1S0	0.01	16	2	0.1	1	0	100.log	2.3450	0.7911	0.8261	2.4074	0.6171	0.6219
230	H0E1S0	0.01	64	4	0.2	1	0	100.log	2.0620	0.8889	0.9167	2.1285	0.5556	0.6489
238	H0E1S0	0.01	32	4	0.2	0	0	100.log	2.2539	0.5833	0.5455	2.2539	0.5000	0.5000
224	H0E1S0	0.001	64	3	0.2	1	0	100.log	1.9793	0.4400	0.5635	2.0376	0.4298	0.4664
171	H0E1S0	0.01	32	4	0.2	1	0	100.log	1.7135	0.6285	0.6514	1.8165	0.5763	0.5674
28	H0E1S0	0.01	64	2	0.2	1	0	100.log	2.2256	0.7344	0.7710	1.8768	0.7531	0.7275
