Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
121	H0E3S3	0.01	64	3	0.1	1	2	99.log	0.8921	0.8750	0.8333	1.3955	0.6173	0.6287
11	H0E3S2	0.01	32	2	0.2	1	1	102.log	0.9320	0.8750	0.8333	1.5985	0.6250	0.5935
32	H0E3S3	0.01	16	3	0.1	1	2	99.log	0.8893	0.8750	0.8333	1.5440	0.6597	0.7540
115	H0E3S3	0.01	16	3	0.2	1	2	99.log	0.8920	0.8750	0.8333	1.6055	0.4097	0.6290
148	H0E3S3	0.01	32	2	0.2	1	1	99.log	0.8932	0.8750	0.8333	1.6768	0.4028	0.6268
41	H0E3S3	0.01	64	2	0.2	1	2	99.log	1.1688	0.7917	0.8000	1.7562	0.5332	0.5334
213	H0E2S3	0.01	64	2	0.1	1	2	103.log	0.8271	0.8750	0.8333	1.9014	0.5448	0.5309
177	H0E3S3	0.01	32	4	0.1	1	0.5	99.log	1.0867	0.7917	0.8000	1.7083	0.5961	0.5890
87	H0E3S3	0.001	16	3	0.1	1	1	99.log	0.8739	0.8750	0.8333	3.2293	0.2747	0.4243
192	H0E3S0	0.001	64	4	0.1	0	0.5	99.log	0.7878	0.8750	0.8333	1.9756	0.5004	0.5149
201	H0E3S2	0.01	32	2	0.2	1	1	102.log	0.9762	0.8750	0.8333	1.7705	0.6188	0.5554
25	H0E3S3	0.0001	32	3	0.2	1	0.5	99.log	0.8865	0.8750	0.8333	1.6074	0.4097	0.6290
166	H0E3S3	0.0001	32	4	0.1	1	0.5	99.log	0.9077	0.8750	0.8333	1.6060	0.6597	0.7540
183	H0E3S1	0.0001	32	4	0.2	1	2	101.log	1.1640	0.7701	0.7640	2.2751	0.5564	0.5437
120	H0E3S2	0.001	32	4	0.2	1	2	102.log	0.9127	0.8750	0.8333	1.9182	0.5679	0.5311
159	H0E3S3	0.01	16	2	0.2	1	0.5	99.log	0.8705	0.8750	0.8333	1.4109	0.7431	0.7086
118	H0E3S3	0.0001	32	4	0.1	1	0.5	99.log	0.9399	0.8750	0.8333	3.0997	0.3086	0.4347
108	H0E2S3	0.001	64	3	0.1	1	2	103.log	0.8710	0.8750	0.8333	1.8708	0.4676	0.4918
157	H0E3S3	0.001	16	2	0.2	1	2	99.log	0.8673	0.8750	0.8333	2.4013	0.6111	0.5570
217	H0E3S3	0.001	16	2	0.2	1	1	99.log	0.8948	0.8750	0.8333	1.5420	0.6597	0.7540
186	H0E3S3	0.0001	16	2	0.1	1	2	99.log	1.0117	0.8438	0.7883	2.4427	0.5738	0.6113
75	H0E3S3	0.01	16	3	0.2	1	0.5	99.log	0.9692	0.8217	0.7758	2.5438	0.4541	0.4724
138	H0E3S3	0.001	64	3	0.1	1	1	99.log	1.2157	0.7917	0.8000	2.4396	0.3457	0.4394
18	H0E3S3	0.0001	32	3	0.2	1	0.5	99.log	0.9661	0.8750	0.8333	1.7297	0.6435	0.5807
161	H0E3S2	0.001	16	2	0.1	1	0.5	102.log	0.9397	0.8750	0.8333	1.8770	0.5988	0.5404
9	H0E2S2	0.01	16	3	0.2	1	1	102.log	1.0757	0.8472	0.7906	2.1561	0.6042	0.6211
208	H0E3S3	0.001	16	3	0.2	1	2	99.log	0.8710	0.8750	0.8333	1.4009	0.6173	0.6287
77	H0E2S3	0.0001	32	4	0.1	1	1	103.log	0.9251	0.8750	0.8333	1.4670	0.6042	0.7083
33	H0E3S3	0.001	64	3	0.1	1	0.5	99.log	1.0896	0.8212	0.7754	1.6328	0.5872	0.6084
56	H0E3S3	0.01	64	4	0.2	1	1	99.log	0.9716	0.8262	0.7902	2.6079	0.4742	0.4811
160	H0E3S2	0.0001	32	4	0.1	1	2	102.log	0.8678	0.8750	0.8333	2.4026	0.6111	0.5570
238	H0E3S3	0.001	32	2	0.2	1	1	99.log	0.8137	0.8750	0.8333	2.1690	0.4444	0.6419
81	H0E3S3	0.001	64	3	0.1	1	1	99.log	0.8611	0.8750	0.8333	1.7983	0.5285	0.5222
17	H0E3S3	0.01	16	4	0.2	1	2	99.log	0.8652	0.8750	0.8333	1.8360	0.5650	0.5547
80	H0E3S3	0.01	64	4	0.2	1	1	99.log	0.8458	0.8750	0.8333	1.8753	0.5293	0.5284
